"","X","ORIGIN_AIRPORT","DAY_OF_WEEK","LATITUDE","LONGITUDE","mean_delay","delay"
"1",1,"ABE",7,40.65236,-75.4404,9.07356948228883,-1
"2",2,"ABE",4,40.65236,-75.4404,6.47272727272727,-1
"3",3,"ABE",3,40.65236,-75.4404,4.63313609467456,-1
"4",4,"ABE",1,40.65236,-75.4404,7.38611111111111,-1
"5",5,"ABE",2,40.65236,-75.4404,7.14794520547945,-1
"6",15,"ABE",6,40.65236,-75.4404,0.642105263157895,-1
"7",22,"ABE",5,40.65236,-75.4404,5.40072202166065,-1
"8",2275,"ABI",6,32.41132,-99.6819,6.15644171779141,-1
"9",2276,"ABI",3,32.41132,-99.6819,1.82388059701493,-1
"10",2280,"ABI",2,32.41132,-99.6819,2.99410029498525,-1
"11",2281,"ABI",7,32.41132,-99.6819,3.97553516819572,-1
"12",2282,"ABI",1,32.41132,-99.6819,-0.185758513931889,-1
"13",2289,"ABI",4,32.41132,-99.6819,0.896946564885496,-1
"14",2294,"ABI",5,32.41132,-99.6819,6.87147335423198,-1
"15",4604,"ABQ",2,35.04022,-106.60919,7.42322626191317,-1
"16",4605,"ABQ",1,35.04022,-106.60919,3.3910071942446,-1
"17",4606,"ABQ",4,35.04022,-106.60919,3.42051100070972,-1
"18",4607,"ABQ",6,35.04022,-106.60919,4.81189882436765,-1
"19",4608,"ABQ",7,35.04022,-106.60919,6.31419284940412,-1
"20",4622,"ABQ",5,35.04022,-106.60919,2.31743869209809,-1
"21",4634,"ABQ",3,35.04022,-106.60919,5.17386489479513,-1
"22",23796,"ABR",2,45.44906,-98.42183,20.3052631578947,1
"23",23797,"ABR",4,45.44906,-98.42183,7.97916666666667,-1
"24",23798,"ABR",5,45.44906,-98.42183,5.57446808510638,-1
"25",23800,"ABR",6,45.44906,-98.42183,3.57446808510638,-1
"26",23802,"ABR",7,45.44906,-98.42183,16.8191489361702,1
"27",23803,"ABR",1,45.44906,-98.42183,12.0322580645161,1
"28",23805,"ABR",3,45.44906,-98.42183,3.24742268041237,-1
"29",24467,"ABY",7,31.53552,-84.19447,11.3093525179856,1
"30",24468,"ABY",1,31.53552,-84.19447,8.45081967213115,-1
"31",24469,"ABY",3,31.53552,-84.19447,2.72131147540984,-1
"32",24472,"ABY",2,31.53552,-84.19447,6.23484848484848,-1
"33",24473,"ABY",4,31.53552,-84.19447,7.25757575757576,-1
"34",24479,"ABY",5,31.53552,-84.19447,-2.94505494505495,-1
"35",24483,"ABY",6,31.53552,-84.19447,16.5859375,1
"36",25343,"ACK",5,41.25305,-70.06018,15.3088235294118,1
"37",25344,"ACK",7,41.25305,-70.06018,20.6981132075472,1
"38",25345,"ACK",3,41.25305,-70.06018,9.51851851851852,-1
"39",25346,"ACK",6,41.25305,-70.06018,2.13846153846154,-1
"40",25348,"ACK",2,41.25305,-70.06018,-3.37349397590361,-1
"41",25354,"ACK",4,41.25305,-70.06018,8.05128205128205,-1
"42",25359,"ACK",1,41.25305,-70.06018,17.3095238095238,1
"43",25835,"ACT",2,31.61129,-97.23052,1.27753303964758,-1
"44",25836,"ACT",1,31.61129,-97.23052,3.5,-1
"45",25837,"ACT",3,31.61129,-97.23052,2.33035714285714,-1
"46",25840,"ACT",5,31.61129,-97.23052,9.29565217391304,-1
"47",25846,"ACT",4,31.61129,-97.23052,3.84888888888889,-1
"48",25852,"ACT",7,31.61129,-97.23052,2.15957446808511,-1
"49",25856,"ACT",6,31.61129,-97.23052,9.87155963302752,-1
"50",27447,"ACV",2,40.97812,-124.10862,14.7182320441989,1
"51",27449,"ACV",7,40.97812,-124.10862,11.8021978021978,1
"52",27452,"ACV",1,40.97812,-124.10862,-0.18848167539267,-1
"53",27453,"ACV",3,40.97812,-124.10862,11.3770491803279,1
"54",27454,"ACV",5,40.97812,-124.10862,16.0056818181818,1
"55",27481,"ACV",4,40.97812,-124.10862,-2.53409090909091,-1
"56",27488,"ACV",6,40.97812,-124.10862,3.98882681564246,-1
"57",28767,"ACY",2,39.45758,-74.57717,9.28346456692913,-1
"58",28768,"ACY",5,39.45758,-74.57717,13.8991935483871,1
"59",28769,"ACY",6,39.45758,-74.57717,8.64811133200795,-1
"60",28770,"ACY",1,39.45758,-74.57717,6.85909980430528,-1
"61",28771,"ACY",4,39.45758,-74.57717,2.98210735586481,-1
"62",28774,"ACY",7,39.45758,-74.57717,11.9193548387097,1
"63",28781,"ACY",3,39.45758,-74.57717,7.7078431372549,-1
"64",32339,"ADK",7,51.87796,-176.64603,14.2727272727273,1
"65",32340,"ADK",4,51.87796,-176.64603,7.79545454545455,-1
"66",32435,"ADQ",5,57.74997,-152.49386,2.12121212121212,-1
"67",32436,"ADQ",6,57.74997,-152.49386,10.6363636363636,1
"68",32437,"ADQ",4,57.74997,-152.49386,-3.93939393939394,-1
"69",32439,"ADQ",2,57.74997,-152.49386,-2.65573770491803,-1
"70",32445,"ADQ",1,57.74997,-152.49386,4.7741935483871,-1
"71",32446,"ADQ",3,57.74997,-152.49386,1.30769230769231,-1
"72",32461,"ADQ",7,57.74997,-152.49386,0.703125,-1
"73",32895,"AEX",2,31.32737,-92.54856,15.264192139738,1
"74",32896,"AEX",1,31.32737,-92.54856,7.75925925925926,-1
"75",32897,"AEX",3,31.32737,-92.54856,6.77161862527716,-1
"76",32898,"AEX",6,31.32737,-92.54856,8.95056179775281,-1
"77",32899,"AEX",7,31.32737,-92.54856,8.55333333333333,-1
"78",32901,"AEX",4,31.32737,-92.54856,7.07945205479452,-1
"79",32904,"AEX",5,31.32737,-92.54856,7.72626931567329,-1
"80",36041,"AGS",2,33.36996,-81.9645,10.456043956044,1
"81",36043,"AGS",3,33.36996,-81.9645,7.50824175824176,-1
"82",36044,"AGS",1,33.36996,-81.9645,11.0848484848485,1
"83",36045,"AGS",6,33.36996,-81.9645,9.703081232493,-1
"84",36047,"AGS",7,33.36996,-81.9645,8.41329479768786,-1
"85",36050,"AGS",4,33.36996,-81.9645,3.76258992805755,-1
"86",36056,"AGS",5,33.36996,-81.9645,7.19934640522876,-1
"87",38402,"AKN",4,58.6768,-156.64922,7.55555555555556,-1
"88",38404,"AKN",7,58.6768,-156.64922,3.66666666666667,-1
"89",38405,"AKN",2,58.6768,-156.64922,0.888888888888889,-1
"90",38406,"AKN",3,58.6768,-156.64922,-1.55555555555556,-1
"91",38409,"AKN",6,58.6768,-156.64922,-2.66666666666667,-1
"92",38410,"AKN",5,58.6768,-156.64922,15.4444444444444,1
"93",38412,"AKN",1,58.6768,-156.64922,7.11111111111111,-1
"94",38465,"ALB",6,42.74812,-73.80298,-3.00568181818182,-1
"95",38466,"ALB",1,42.74812,-73.80298,2.31028037383178,-1
"96",38468,"ALB",3,42.74812,-73.80298,-0.336688014638609,-1
"97",38471,"ALB",2,42.74812,-73.80298,-2.34225621414914,-1
"98",38472,"ALB",5,42.74812,-73.80298,-4.69077069457659,-1
"99",38478,"ALB",4,42.74812,-73.80298,-1.17107942973523,-1
"100",38484,"ALB",7,42.74812,-73.80298,-3.9765625,-1
"101",45924,"ALO",3,42.55708,-92.40034,4.88095238095238,-1
"102",45925,"ALO",7,42.55708,-92.40034,-0.550561797752809,-1
"103",45926,"ALO",1,42.55708,-92.40034,3.56043956043956,-1
"104",45927,"ALO",4,42.55708,-92.40034,2.79347826086957,-1
"105",45931,"ALO",5,42.55708,-92.40034,1.59782608695652,-1
"106",45933,"ALO",2,42.55708,-92.40034,-10.2978723404255,-1
"107",45935,"ALO",6,42.55708,-92.40034,0.755813953488372,-1
"108",46541,"AMA",3,35.21937,-101.70593,3.15728476821192,-1
"109",46542,"AMA",7,35.21937,-101.70593,3.6677367576244,-1
"110",46543,"AMA",4,35.21937,-101.70593,9.46698872785829,-1
"111",46544,"AMA",2,35.21937,-101.70593,8.3705501618123,-1
"112",46547,"AMA",5,35.21937,-101.70593,6.40661157024793,-1
"113",46557,"AMA",1,35.21937,-101.70593,6.96875,-1
"114",46570,"AMA",6,35.21937,-101.70593,7.02162162162162,-1
"115",50755,"ANC",7,61.17432,-149.99619,-0.396811719086601,-1
"116",50758,"ANC",3,61.17432,-149.99619,0.149293286219081,-1
"117",50761,"ANC",5,61.17432,-149.99619,-1.06830855018587,-1
"118",50762,"ANC",6,61.17432,-149.99619,-0.544795221843003,-1
"119",50768,"ANC",4,61.17432,-149.99619,0.296813618507202,-1
"120",50771,"ANC",2,61.17432,-149.99619,0.0481872418540615,-1
"121",50795,"ANC",1,61.17432,-149.99619,-1.17909131010146,-1
"122",66760,"APN",4,45.07807,-83.56029,1.58620689655172,-1
"123",66761,"APN",2,45.07807,-83.56029,5.31868131868132,-1
"124",66763,"APN",5,45.07807,-83.56029,4.35789473684211,-1
"125",66767,"APN",6,45.07807,-83.56029,-3.64835164835165,-1
"126",66769,"APN",3,45.07807,-83.56029,-0.358695652173913,-1
"127",66770,"APN",1,45.07807,-83.56029,-4.15555555555556,-1
"128",66778,"APN",7,45.07807,-83.56029,10.7333333333333,1
"129",67333,"ASE",5,39.22316,-106.86885,17.986301369863,1
"130",67335,"ASE",7,39.22316,-106.86885,10.7596153846154,1
"131",67337,"ASE",4,39.22316,-106.86885,15.8077803203661,1
"132",67338,"ASE",3,39.22316,-106.86885,9.75103734439834,-1
"133",67341,"ASE",1,39.22316,-106.86885,10.9821826280624,1
"134",67343,"ASE",2,39.22316,-106.86885,18.4191729323308,1
"135",67344,"ASE",6,39.22316,-106.86885,23.3005893909627,1
"136",70895,"ATL",1,33.64044,-84.42694,4.05473301205752,-1
"137",70896,"ATL",2,33.64044,-84.42694,3.98458646616541,-1
"138",70898,"ATL",3,33.64044,-84.42694,3.84503703123163,-1
"139",70901,"ATL",5,33.64044,-84.42694,6.45263220298791,-1
"140",70903,"ATL",7,33.64044,-84.42694,2.46486121321703,-1
"141",70906,"ATL",4,33.64044,-84.42694,-0.917743538767396,-1
"142",70910,"ATL",6,33.64044,-84.42694,0.525689605997637,-1
"143",417731,"ATW",4,44.25741,-88.51948,9.1438679245283,-1
"144",417732,"ATW",2,44.25741,-88.51948,8.8587962962963,-1
"145",417733,"ATW",1,44.25741,-88.51948,7.63636363636364,-1
"146",417734,"ATW",7,44.25741,-88.51948,2.8957345971564,-1
"147",417735,"ATW",3,44.25741,-88.51948,3.04306220095694,-1
"148",417739,"ATW",6,44.25741,-88.51948,0.683794466403162,-1
"149",417752,"ATW",5,44.25741,-88.51948,5.05135135135135,-1
"150",420579,"AUS",7,30.19453,-97.66987,7.31712777866624,-1
"151",420580,"AUS",5,30.19453,-97.66987,4.70556640625,-1
"152",420581,"AUS",3,30.19453,-97.66987,5.08560814084962,-1
"153",420583,"AUS",1,30.19453,-97.66987,4.8103169469599,-1
"154",420584,"AUS",4,30.19453,-97.66987,4.52448579823702,-1
"155",420585,"AUS",2,30.19453,-97.66987,-0.167125608981148,-1
"156",420590,"AUS",6,30.19453,-97.66987,7.74571280097003,-1
"157",462646,"AVL",3,35.43619,-82.54181,9.39185750636132,-1
"158",462647,"AVL",2,35.43619,-82.54181,9.38802083333333,-1
"159",462648,"AVL",1,35.43619,-82.54181,7.68766404199475,-1
"160",462649,"AVL",7,35.43619,-82.54181,8.00261780104712,-1
"161",462654,"AVL",5,35.43619,-82.54181,5.678391959799,-1
"162",462655,"AVL",6,35.43619,-82.54181,0.622159090909091,-1
"163",462659,"AVL",4,35.43619,-82.54181,1.33420365535248,-1
"164",465391,"AVP",1,41.33815,-75.72427,8.94088669950739,-1
"165",465392,"AVP",4,41.33815,-75.72427,14.2628865979381,1
"166",465393,"AVP",6,41.33815,-75.72427,7.05418719211823,-1
"167",465394,"AVP",5,41.33815,-75.72427,8.21739130434783,-1
"168",465395,"AVP",2,41.33815,-75.72427,4.60487804878049,-1
"169",465399,"AVP",7,41.33815,-75.72427,-3.05797101449275,-1
"170",465405,"AVP",3,41.33815,-75.72427,2.21590909090909,-1
"171",466750,"AZO",5,42.23488,-85.55206,3.56972111553785,-1
"172",466752,"AZO",2,42.23488,-85.55206,2.95471698113208,-1
"173",466753,"AZO",6,42.23488,-85.55206,0.803921568627451,-1
"174",466755,"AZO",7,42.23488,-85.55206,0.915441176470588,-1
"175",466759,"AZO",3,42.23488,-85.55206,-0.296875,-1
"176",466760,"AZO",4,42.23488,-85.55206,-2.14285714285714,-1
"177",466766,"AZO",1,42.23488,-85.55206,-1.45967741935484,-1
"178",468595,"BDL",1,41.93887,-72.68323,1.11764705882353,-1
"179",468596,"BDL",5,41.93887,-72.68323,3.87384044526902,-1
"180",468597,"BDL",4,41.93887,-72.68323,0.803769401330377,-1
"181",468598,"BDL",6,41.93887,-72.68323,2.16430903155604,-1
"182",468600,"BDL",3,41.93887,-72.68323,-2.44779919970899,-1
"183",468607,"BDL",2,41.93887,-72.68323,0.375111507582516,-1
"184",468608,"BDL",7,41.93887,-72.68323,-0.707887435592549,-1
"185",487394,"BET",6,60.77978,-161.838,2.97841726618705,-1
"186",487395,"BET",7,60.77978,-161.838,0.492857142857143,-1
"187",487396,"BET",4,60.77978,-161.838,2.29285714285714,-1
"188",487397,"BET",1,60.77978,-161.838,2.99270072992701,-1
"189",487398,"BET",3,60.77978,-161.838,5.69117647058824,-1
"190",487399,"BET",2,60.77978,-161.838,14.6129032258065,1
"191",487403,"BET",5,60.77978,-161.838,-0.557894736842105,-1
"192",488290,"BFL",6,35.4336,-119.05677,3.94559585492228,-1
"193",488291,"BFL",3,35.4336,-119.05677,3.6449864498645,-1
"194",488292,"BFL",2,35.4336,-119.05677,7.20769230769231,-1
"195",488296,"BFL",5,35.4336,-119.05677,1.31428571428571,-1
"196",488298,"BFL",4,35.4336,-119.05677,4.109375,-1
"197",488300,"BFL",1,35.4336,-119.05677,0.635761589403974,-1
"198",488302,"BFL",7,35.4336,-119.05677,2.97843665768194,-1
"199",490927,"BGM",4,42.20848,-75.97961,31.5135135135135,1
"200",490928,"BGM",3,42.20848,-75.97961,4.16666666666667,-1
"201",490929,"BGM",1,42.20848,-75.97961,9.65853658536585,-1
"202",490930,"BGM",6,42.20848,-75.97961,2.67441860465116,-1
"203",490936,"BGM",5,42.20848,-75.97961,-0.409090909090909,-1
"204",490943,"BGM",2,42.20848,-75.97961,-10.5416666666667,-1
"205",490951,"BGM",7,42.20848,-75.97961,-0.852941176470588,-1
"206",491189,"BGR",6,44.80744,-68.82814,1.74,-1
"207",491190,"BGR",7,44.80744,-68.82814,2.12962962962963,-1
"208",491192,"BGR",5,44.80744,-68.82814,0.207547169811321,-1
"209",491196,"BGR",2,44.80744,-68.82814,0.148148148148148,-1
"210",491198,"BGR",1,44.80744,-68.82814,13.82,1
"211",491199,"BGR",3,44.80744,-68.82814,-2.30769230769231,-1
"212",491215,"BGR",4,44.80744,-68.82814,0.2,-1
"213",491555,"BHM",2,33.56294,-86.75355,6.16373333333333,-1
"214",491556,"BHM",5,33.56294,-86.75355,3.70366259711432,-1
"215",491557,"BHM",6,33.56294,-86.75355,4.23822414726584,-1
"216",491559,"BHM",4,33.56294,-86.75355,6.97629310344828,-1
"217",491561,"BHM",1,33.56294,-86.75355,4.71868250539957,-1
"218",491564,"BHM",3,33.56294,-86.75355,3.2952602952603,-1
"219",491567,"BHM",7,33.56294,-86.75355,1.90640952921157,-1
"220",504069,"BIL",4,45.80766,-108.54286,-2.94339622641509,-1
"221",504070,"BIL",5,45.80766,-108.54286,0.0954653937947494,-1
"222",504071,"BIL",1,45.80766,-108.54286,2.45852534562212,-1
"223",504072,"BIL",3,45.80766,-108.54286,-2.86506024096386,-1
"224",504074,"BIL",6,45.80766,-108.54286,-4.18536585365854,-1
"225",504076,"BIL",7,45.80766,-108.54286,-5.82658959537572,-1
"226",504087,"BIL",2,45.80766,-108.54286,-3.75186104218362,-1
"227",506935,"BIS",7,46.77411,-100.74672,3.66865079365079,-1
"228",506936,"BIS",5,46.77411,-100.74672,4.61078998073218,-1
"229",506937,"BIS",2,46.77411,-100.74672,11.1197604790419,1
"230",506938,"BIS",6,46.77411,-100.74672,8.49532710280374,-1
"231",506941,"BIS",3,46.77411,-100.74672,2.61020408163265,-1
"232",506950,"BIS",4,46.77411,-100.74672,-5.81845238095238,-1
"233",506966,"BIS",1,46.77411,-100.74672,6.43058350100604,-1
"234",510388,"BJI",7,47.50942,-94.93372,-2.23958333333333,-1
"235",510389,"BJI",3,47.50942,-94.93372,2.17894736842105,-1
"236",510390,"BJI",5,47.50942,-94.93372,1.13541666666667,-1
"237",510393,"BJI",6,47.50942,-94.93372,8.24468085106383,-1
"238",510395,"BJI",1,47.50942,-94.93372,-1.45744680851064,-1
"239",510396,"BJI",2,47.50942,-94.93372,7.28723404255319,-1
"240",510405,"BJI",4,47.50942,-94.93372,-7.7578947368421,-1
"241",511055,"BLI",6,48.79275,-122.53753,3.02469135802469,-1
"242",511057,"BLI",1,48.79275,-122.53753,-8.65686274509804,-1
"243",511058,"BLI",4,48.79275,-122.53753,-3.4406779661017,-1
"244",511059,"BLI",5,48.79275,-122.53753,4.76190476190476,-1
"245",511061,"BLI",2,48.79275,-122.53753,1.79661016949153,-1
"246",511065,"BLI",3,48.79275,-122.53753,3.61728395061728,-1
"247",511067,"BLI",7,48.79275,-122.53753,-7.11666666666667,-1
"248",511766,"BMI",2,40.47799,-88.91595,6.14936708860759,-1
"249",511767,"BMI",6,40.47799,-88.91595,5.88557213930348,-1
"250",511768,"BMI",3,40.47799,-88.91595,7.03733333333333,-1
"251",511771,"BMI",1,40.47799,-88.91595,5.94949494949495,-1
"252",511772,"BMI",5,40.47799,-88.91595,6.34398034398034,-1
"253",511773,"BMI",7,40.47799,-88.91595,3.46315789473684,-1
"254",511775,"BMI",4,40.47799,-88.91595,6.40833333333333,-1
"255",514496,"BNA",6,36.12448,-86.67818,6.70639661955413,-1
"256",514497,"BNA",5,36.12448,-86.67818,5.8162256469904,-1
"257",514498,"BNA",3,36.12448,-86.67818,4.6078125,-1
"258",514500,"BNA",7,36.12448,-86.67818,6.38659868900219,-1
"259",514505,"BNA",1,36.12448,-86.67818,4.92034242600116,-1
"260",514506,"BNA",4,36.12448,-86.67818,1.54926624737945,-1
"261",514517,"BNA",2,36.12448,-86.67818,1.17324627998785,-1
"262",562077,"BOI",4,43.56444,-116.22278,9.12296037296037,-1
"263",562078,"BOI",3,43.56444,-116.22278,7.09893992932862,-1
"264",562079,"BOI",6,43.56444,-116.22278,6.55808523058961,-1
"265",562080,"BOI",2,43.56444,-116.22278,6.69815805109923,-1
"266",562083,"BOI",1,43.56444,-116.22278,4.59734779987945,-1
"267",562085,"BOI",5,43.56444,-116.22278,1.39662447257384,-1
"268",562086,"BOI",7,43.56444,-116.22278,4.93998775260257,-1
"269",573731,"BOS",2,42.36435,-71.00518,5.53021591925387,-1
"270",573733,"BOS",1,42.36435,-71.00518,9.39601048526309,-1
"271",573736,"BOS",7,42.36435,-71.00518,3.16138112216176,-1
"272",573737,"BOS",5,42.36435,-71.00518,6.40943607618573,-1
"273",573738,"BOS",4,42.36435,-71.00518,2.06651634723788,-1
"274",573742,"BOS",6,42.36435,-71.00518,-0.240454986332775,-1
"275",573757,"BOS",3,42.36435,-71.00518,2.29464979857234,-1
"276",681578,"BPT",4,29.95083,-94.02069,19.216,1
"277",681579,"BPT",5,29.95083,-94.02069,16.7573529411765,1
"278",681580,"BPT",1,29.95083,-94.02069,12.8613138686131,1
"279",681581,"BPT",2,29.95083,-94.02069,17.412213740458,1
"280",681583,"BPT",3,29.95083,-94.02069,10.2734375,1
"281",681584,"BPT",6,29.95083,-94.02069,16.1735537190083,1
"282",681593,"BPT",7,29.95083,-94.02069,20.6614173228346,1
"283",682551,"BQK",6,31.25903,-81.46631,3.86524822695035,-1
"284",682552,"BQK",4,31.25903,-81.46631,7.98290598290598,-1
"285",682554,"BQK",1,31.25903,-81.46631,9,-1
"286",682555,"BQK",2,31.25903,-81.46631,5.44444444444444,-1
"287",682560,"BQK",5,31.25903,-81.46631,0.992592592592593,-1
"288",682564,"BQK",3,31.25903,-81.46631,5.54444444444444,-1
"289",682565,"BQK",7,31.25903,-81.46631,2.41176470588235,-1
"290",683429,"BQN",7,18.49486,-67.12944,4.85849056603774,-1
"291",683430,"BQN",2,18.49486,-67.12944,1.88359788359788,-1
"292",683431,"BQN",1,18.49486,-67.12944,10.1067415730337,1
"293",683432,"BQN",6,18.49486,-67.12944,-1.28934010152284,-1
"294",683433,"BQN",4,18.49486,-67.12944,3.28191489361702,-1
"295",683434,"BQN",5,18.49486,-67.12944,6.80208333333333,-1
"296",683436,"BQN",3,18.49486,-67.12944,5.54285714285714,-1
"297",684772,"BRD",4,46.39786,-94.13723,0.75531914893617,-1
"298",684773,"BRD",2,46.39786,-94.13723,-0.705263157894737,-1
"299",684775,"BRD",1,46.39786,-94.13723,-1.22105263157895,-1
"300",684776,"BRD",3,46.39786,-94.13723,-2.31914893617021,-1
"301",684779,"BRD",5,46.39786,-94.13723,5.64210526315789,-1
"302",684786,"BRD",7,46.39786,-94.13723,-8.16666666666667,-1
"303",684797,"BRD",6,46.39786,-94.13723,-9.10909090909091,-1
"304",685361,"BRO",1,25.90683,-97.42586,0.831395348837209,-1
"305",685363,"BRO",7,25.90683,-97.42586,4.81528662420382,-1
"306",685365,"BRO",3,25.90683,-97.42586,7.35,-1
"307",685366,"BRO",5,25.90683,-97.42586,-1.33928571428571,-1
"308",685380,"BRO",2,25.90683,-97.42586,-0.795180722891566,-1
"309",685383,"BRO",4,25.90683,-97.42586,0.133333333333333,-1
"310",685387,"BRO",6,25.90683,-97.42586,5.35168195718654,-1
"311",687723,"BRW",2,71.28545,-156.766,2.05755395683453,-1
"312",687725,"BRW",3,71.28545,-156.766,-4.66906474820144,-1
"313",687726,"BRW",7,71.28545,-156.766,4.2258064516129,-1
"314",687727,"BRW",1,71.28545,-156.766,2.27777777777778,-1
"315",687728,"BRW",5,71.28545,-156.766,4.54887218045113,-1
"316",687734,"BRW",6,71.28545,-156.766,2.35606060606061,-1
"317",687736,"BRW",4,71.28545,-156.766,4.44791666666667,-1
"318",688578,"BTM",6,45.9548,-112.49746,-11.5913978494624,-1
"319",688579,"BTM",1,45.9548,-112.49746,-9.42857142857143,-1
"320",688581,"BTM",2,45.9548,-112.49746,-2.27659574468085,-1
"321",688582,"BTM",4,45.9548,-112.49746,-8.57894736842105,-1
"322",688584,"BTM",7,45.9548,-112.49746,-0.989130434782609,-1
"323",688585,"BTM",5,45.9548,-112.49746,-6.27272727272727,-1
"324",688605,"BTM",3,45.9548,-112.49746,-3.53191489361702,-1
"325",689245,"BTR",4,30.53316,-91.14963,17.3770180436847,1
"326",689246,"BTR",6,30.53316,-91.14963,13.1798076923077,1
"327",689247,"BTR",7,30.53316,-91.14963,13.3374642516683,1
"328",689249,"BTR",5,30.53316,-91.14963,7.79013539651837,-1
"329",689250,"BTR",3,30.53316,-91.14963,7.24347826086957,-1
"330",689251,"BTR",2,30.53316,-91.14963,7.10243277848912,-1
"331",689252,"BTR",1,30.53316,-91.14963,11.2371342078708,1
"332",696411,"BTV",4,44.473,-73.15031,9.95863746958637,-1
"333",696412,"BTV",1,44.473,-73.15031,13.3521126760563,1
"334",696413,"BTV",5,44.473,-73.15031,4.82983682983683,-1
"335",696414,"BTV",6,44.473,-73.15031,4.13064133016627,-1
"336",696415,"BTV",2,44.473,-73.15031,4.91764705882353,-1
"337",696418,"BTV",3,44.473,-73.15031,-0.594444444444444,-1
"338",696419,"BTV",7,44.473,-73.15031,3.83009708737864,-1
"339",699389,"BUF",4,42.94052,-78.73217,3.04696591853699,-1
"340",699390,"BUF",6,42.94052,-78.73217,-0.00906095551894563,-1
"341",699391,"BUF",3,42.94052,-78.73217,-0.937221547185095,-1
"342",699392,"BUF",5,42.94052,-78.73217,1.85390946502058,-1
"343",699396,"BUF",2,42.94052,-78.73217,-0.652155887230514,-1
"344",699399,"BUF",1,42.94052,-78.73217,-1.4594465648855,-1
"345",699400,"BUF",7,42.94052,-78.73217,-0.00134228187919463,-1
"346",716213,"BUR",4,34.20062,-118.3585,2.84835630965005,-1
"347",716214,"BUR",2,34.20062,-118.3585,2.39560835133189,-1
"348",716216,"BUR",3,34.20062,-118.3585,2.20482783102591,-1
"349",716217,"BUR",6,34.20062,-118.3585,4.06733524355301,-1
"350",716219,"BUR",5,34.20062,-118.3585,6.15054151624549,-1
"351",716221,"BUR",1,34.20062,-118.3585,-0.534073700151439,-1
"352",716230,"BUR",7,34.20062,-118.3585,3.894921875,-1
"353",735102,"BWI",1,39.1754,-76.6682,8.31708099438653,-1
"354",735103,"BWI",7,39.1754,-76.6682,8.37996642417459,-1
"355",735105,"BWI",3,39.1754,-76.6682,5.55955003146633,-1
"356",735106,"BWI",4,39.1754,-76.6682,10.1383444030455,1
"357",735108,"BWI",6,39.1754,-76.6682,6.67408546455164,-1
"358",735110,"BWI",2,39.1754,-76.6682,7.53642709664733,-1
"359",735118,"BWI",5,39.1754,-76.6682,4.05907352316192,-1
"360",821181,"BZN",2,45.7769,-111.15301,4.65098039215686,-1
"361",821182,"BZN",3,45.7769,-111.15301,-1.0109649122807,-1
"362",821184,"BZN",7,45.7769,-111.15301,2.12427184466019,-1
"363",821186,"BZN",5,45.7769,-111.15301,-0.11018711018711,-1
"364",821192,"BZN",1,45.7769,-111.15301,-2.80081300813008,-1
"365",821194,"BZN",6,45.7769,-111.15301,9.06486486486486,-1
"366",821198,"BZN",4,45.7769,-111.15301,-0.505474452554745,-1
"367",824785,"CAE",1,33.93884,-81.11954,11.9496855345912,1
"368",824786,"CAE",7,33.93884,-81.11954,8.15659340659341,-1
"369",824787,"CAE",2,33.93884,-81.11954,5.37465940054496,-1
"370",824788,"CAE",6,33.93884,-81.11954,6.94072164948454,-1
"371",824791,"CAE",3,33.93884,-81.11954,5.67557251908397,-1
"372",824795,"CAE",5,33.93884,-81.11954,4.84708249496982,-1
"373",824808,"CAE",4,33.93884,-81.11954,9.93098591549296,-1
"374",829936,"CAK",1,40.91631,-81.44247,1.52267573696145,-1
"375",829937,"CAK",5,40.91631,-81.44247,-1.02914798206278,-1
"376",829939,"CAK",4,40.91631,-81.44247,0.208705357142857,-1
"377",829940,"CAK",2,40.91631,-81.44247,0.524515393386545,-1
"378",829946,"CAK",6,40.91631,-81.44247,1.1542002301496,-1
"379",829949,"CAK",3,40.91631,-81.44247,-2.50889192886457,-1
"380",829961,"CAK",7,40.91631,-81.44247,-0.762998790810157,-1
"381",836036,"CDC",2,37.70097,-113.09858,2.69473684210526,-1
"382",836037,"CDC",5,37.70097,-113.09858,-4,-1
"383",836038,"CDC",7,37.70097,-113.09858,-1.03125,-1
"384",836043,"CDC",1,37.70097,-113.09858,-1.02105263157895,-1
"385",836047,"CDC",3,37.70097,-113.09858,1.26881720430108,-1
"386",836049,"CDC",6,37.70097,-113.09858,19.063829787234,1
"387",836057,"CDC",4,37.70097,-113.09858,-2.34,-1
"388",836609,"CDV",3,60.49183,-145.47765,-2.93684210526316,-1
"389",836610,"CDV",7,60.49183,-145.47765,0.882978723404255,-1
"390",836611,"CDV",6,60.49183,-145.47765,-1.79166666666667,-1
"391",836612,"CDV",2,60.49183,-145.47765,-0.0777777777777778,-1
"392",836615,"CDV",4,60.49183,-145.47765,-3.55434782608696,-1
"393",836617,"CDV",1,60.49183,-145.47765,-2.7032967032967,-1
"394",836621,"CDV",5,60.49183,-145.47765,-1.06382978723404,-1
"395",837271,"CEC",5,41.78016,-124.23653,20.08,1
"396",837272,"CEC",4,41.78016,-124.23653,14.75,1
"397",837275,"CEC",2,41.78016,-124.23653,-6.96153846153846,-1
"398",837278,"CEC",3,41.78016,-124.23653,2.48148148148148,-1
"399",837280,"CEC",6,41.78016,-124.23653,35.7391304347826,1
"400",837281,"CEC",7,41.78016,-124.23653,-1.72,-1
